Paragraph 0
第一回宴桃园豪杰三结义斩黄巾英雄首立功	Đệ nhất hồi yến đào viên hào kiệt tam kết nghĩa trảm hoàng cân anh hùng thủ lập công
朝廷宜外示荣宠，召在京师；不可使居外镇，以为后患。	Triều đình nghi ngoại kì vinh sủng, triệu tại kinh sư; bất khả sử cư ngoại trấn, dĩ vi hậu hoạn.
”使者赍书渡江，被防江将士所获，解赴孙策处。	" Sứ giả tê thư độ giang, bị phòng giang tướng sĩ sở hoạch, giải phó tôn sách xử.
策观书大怒，斩其使，遣人假意请许贡议事。	Sách quan thư đại nộ, trảm kì cống nghị sự.
贡至，策出书示之，叱曰：“汝欲送我于死地耶！	Cống chí, sách xuất thư kì chi, sất viết: "Nhữ dục tống ngã vu tử địa da!
”命武士绞杀之。	" Mệnh võ sĩ giảo sát chi.
贡家属皆逃散。	Cống gia chúc giai đào tán.
有家客三人，欲为许贡报仇，恨无其便。	Hữu gia khách tam nhân, dục vi hứa cống báo cừu, hận vô kì tiện.
一日，孙策引军会猎于丹徒之西山，赶起一大鹿，策纵马上山逐之。	Nhất nhật, tôn sách dẫn quân hội liệp vu đan đồ chi tây sơn, cản khởi nhất đại lộc, sách túng mã thượng sơn trục chi.
正赶之间，只见树林之内有三个人持枪带弓面立。	Chánh cản chi gian, chỉ kiến thụ lâm chi nội hữu tam cá nhân trì thương đái cung diện lập.
策勒马问曰：“汝等何人？	Sách lặc mã vấn viết: "Nhữ đẳng hà nhân?
”答曰：“乃韩当军士也。	" Đáp viết: "Nãi hàn đương quân sĩ dã.
在此射鹿。	Tại thử xạ lộc.
”策方举辔欲行，一人拈枪望策左腿便刺。	" Sách phương cử bí dục hành, nhất nhân niêm thương vọng sách tả thối tiện thứ.
策大惊，急取佩剑从马上砍去，剑刃忽坠，止存剑靶在手。	Sách đại kinh, cấp thủ bội kiếm tòng mã thượng khảm khứ, kiếm nhận hốt trụy, chỉ tồn kiếm bá tại thủ.
一人早拈弓搭箭射来，正中孙策面颊。	Nhất nhân tảo niêm cung đáp tiễn xạ lai, chánh trung tôn sách diện giáp.
策就拔面上箭，取弓回射放箭之人，应弦面倒。	Sách tựu bạt diện thượng tiễn, thủ cung hồi xạ phóng tiễn chi nhân, ứng huyền diện đảo.
那二人举枪向孙策乱搠，大叫曰：“我等是许贡家客，特来为主人报仇！	Na nhị nhân cử thương hướng tôn sách loạn sóc, đại khiếu viết: "Ngã đẳng thị hứa cống gia khách, đặc lai vi chủ nhân báo cừu!
”策别无器械，只以弓拒之，且拒且走。	" Sách biệt vô khí giới, chỉ dĩ cung cự chi, thả cự thả tẩu.
二人死战不退。	Nhị nhân tử chiến bất thối.
策身被数枪，马亦带伤。	Sách thân bị sổ thương, mã diệc đái thương.
正危急之时，程普引数人至。	Chánh nguy cấp chi thời, trình phổ dẫn sổ "Sát tặc!
“程普引众齐上，将许贡家客砍为肉泥。	" Trình phổ dẫn chúng tề thượng, tương hứa cống gia khách khảm vi nhục nê.
看孙策时，血流满面，被伤至重，乃以刀割抱，裹其伤处，救回吴会养病。	Khán tôn sách thời, huyết lưu mãn diện, bị thương chí trọng, nãi dĩ đao cát bão, khỏa kì thương xử, cứu hồi ngô hội dưỡng bệnh.
后人有诗赞许家三客曰：“孙郎智勇冠江湄，射猎山中受困危。	Hậu nhân hữu thi tán hứa gia tam khách viết: "Tôn lang trí dũng quan giang mi, xạ liệp sơn trung thụ khốn nguy.
许客三人能死义，杀身豫让未为奇。	Hứa khách tam nhân năng tử nghĩa, sát thân dự nhượng vị vi kì.
”却说孙策受伤而回，使人寻请华伦医治。	" Khước thuyết tôn sách thụ thương nhi hồi, sử nhân tầm thỉnh hoa luân y trì.
不想华佗已往中原去了，止有徒弟在吴，命其治疗。	Bất tưởng hoa đà dĩ vãng trung nguyên khứ liễu, chỉ hữu đồ đệ tại ngô, mệnh kì trì liệu.
其徒曰：“箭头有药，毒已入骨。	Kì đồ viết: "Tiễn đầu hữu dược, độc dĩ nhập cốt.
须静养百日，方可无虞。	Tu tĩnh dưỡng bách nhật, phương khả vô ngu.
若怒气冲激，其疮难治。	Nhược nộ khí trùng kích, kì sang nan trì.
”孙策为人最是性急，恨不得即日便愈。	" Tôn sách vi nhân tối thị tính cấp, hận bất đắc tức nhật tiện dũ.
将息到二十余日，忽闻张纮有使者自许昌回，策唤问之。	Tương tức đáo nhị thập dư nhật, hốt văn trương hoành hữu sứ giả tự hứa xương hồi, sách hoán vấn chi.
使者曰：“曹操甚惧主公；其帐下谋士，亦俱敬服；惟有郭嘉不服。	Sứ giả viết: "Tào thao thậm cụ chúa công; kì trướng hạ mưu sĩ, diệc câu kính phục; duy hữu quách gia bất phục.
”策曰：“郭嘉曾有何说？	" Sách viết: "Quách gia tằng hữu hà thuyết?
”使者不敢言。	" Sứ giả bất cảm ngôn.
策怒，固问之。	Sách nộ, cố vấn chi.
使者只得从实告曰：“郭嘉曾对曹操言主公不足惧也：轻而无备，性急少谋，乃匹夫之勇耳，他日必死于小人之手。	Sứ giả chỉ đắc tòng thật cáo viết: "Quách gia tằng đối tào thao ngôn chúa công bất túc cụ dã: khinh nhi vô bị, tính dũng nhĩ, tha nhật tất tử vu tiểu nhân chi thủ.
”策闻言，大怒曰：“匹夫安敢料吾！	"Sách văn ngôn, đại nộ viết: "Thất phu an cảm liêu ngô!
吾誓取许昌！	Ngô thệ thủ hứa xương!
”遂不待疮愈，便欲商议出兵。	" Toại bất đãi sang dũ, tiện dục thương nghị xuất binh.
张昭谏曰：“医者戒主公百日休动，今何因一时之忿，自轻万金之躯？	Trương chiêu gián viết: "Y giả giới chúa công bách nhật hưu động, kim hà nhân nhất thời chi phẫn, tự khinh vạn kim chi khu?
”正话间，忽报袁绍遣使陈震至。	" Chánh thoại gian, hốt báo viên thiệu khiển sử trần chấn chí.
策唤入问之。	Sách hoán nhập vấn chi.
震具言袁绍欲结东吴为外应，共攻曹操。	Chấn cụ ngôn viên thiệu dục kết đông ngô vi ngoại ứng, cộng công tào thao.
策大喜，即日会诸将于城楼上，设宴款待陈震。	Sách đại hỉ, tức nhật hội chư tướng vu thành lâu thượng, thiết yến khoản đãi trần chấn.
饮酒之间，忽见诸将互相耳语，纷纷下楼。	Ẩm tửu chi gian, hốt kiến chư tướng hỗ tương nhĩ ngữ, phân phân hạ lâu.
策怪问何故，左右曰：“有于神仙者，今从楼下过，诸将欲往拜之耳。	Sách quái vấn hà cố, tả hữu viết: "Hữu vu thần tiên giả, kim tòng lâu hạ quá, chư tướng dục vãng bái chi nhĩ.
”策起身凭栏观之，见一道人，身披鹤氅，手携藜杖，立于当道，百姓俱焚香伏道而拜。	" Sách khởi thân bằng lan quan chi, kiến nhất đạo nhân, thân phi hạc sưởng, thủ huề lê trượng, lập vu đương đạo, bách tính câu phần hương phục đạo nhi bái.
策怒曰：“是何妖人？	Sách nộ viết: "Thị hà yêu nhân?
快与我擒来！	Khoái dữ ngã cầm lai!
”左右告曰：“此人姓于，名吉，寓居东方，往来吴会，普施符水，救人万病，无有不验。	" Tả hữu cáo viết: "Thử nhân tính vu, danh cát, ngụ cư đông phương, vãng lai ngô hội, phổ thi phù thủy, cứu nhân vạn bệnh, vô hữu bất nghiệm.
当世呼为神仙，未可轻渎。	Đương thế hô vi thần tiên, vị trảm!
”	"

Paragraph 347
左右不得已，只得下楼，拥于吉至楼上。	Tả hữu bất đắc dĩ, chỉ đắc hạ lâu, ủng vu cát chí lâu thượng.
策叱曰：“狂道怎敢煽惑人心！	Sách sất viết: "Cuồng đạo chẩm cảm phiến hoặc nhân tâm!
”于吉曰：“贫道乃琅琊宫道士，顺帝时曾入山采药，得神书于阳曲泉水上，号曰《太平青领道》，凡百余卷，皆治人疾病方术。	" Vu cát viết: "Bần đạo nãi lang gia cung đạo sĩ, thuận đế thời tằng nhập sơn thải dược, đắc thần thư vu dương khúc tuyền thủy thượng, hào viết (Thái bình thanh lĩnh đạo), phàm bách dư quyển, giai trì nhân tật bệnh phương thuật.
贫道得之，惟务代天宣化，普救万人，未曾取人毫厘之物，安得煽惑人心？	Bần đạo đắc chi, duy vụ đại thiên tuyên hóa, phổ cứu vạn nhân, vị tằng thủ nhân hào li chi vật, an đắc phiến hoặc nhân tâm?
”策曰：“汝毫不取人，衣服饮食，从何而得？	" Sách viết: "Nhữ hào bất thủ nhân, y phục ẩm thực, tòng hà nhi đắc?
汝即黄巾张角之流，今若不诛，必为后患！	Nhữ tức hoàng cân trương giác chi lưu, kim nhược bất tru, tất vi hậu hoạn!
”叱左右斩之。	" Sất tả hữu trảm chi.
张昭谏曰：“于道人在江东数十年，并无过犯，不可杀害。	Trương chiêu gián viết: "Vu đạo nhân tại giang đông sổ thập niên, tịnh vô quá phạm, bất khả sát hại.
”策曰：“此等妖人，君杀之，何异屠猪狗！	" Sách viết: "Thử đẳng yêu nhân, quân sát chi, hà dị đồ trư cẩu!
”众官皆苦谏，陈震亦劝。	" Chúng quan giai khổ gián, trần chấn diệc khuyến.
孙策归府，早有内侍传说此事与策母吴太夫人知道。	Sách nộ vị tức, mệnh thả tù vu ngục trung. sách quy phủ, tảo hữu nội thị truyền thuyết thử sự dữ sách mẫu ngô thái phu nhân tri đáo.
夫人唤孙策入后堂，谓曰：“吾闻汝将于神仙下于缧绁。	Phu nhân hoán tôn sách nhập hậu đường, vị viết: "Ngô văn nhữ tương vu thần tiên hạ vu luy tiết.
此人多曾医人疾病，军民敬仰，不可加害。	Thử nhân đa tằng y nhân tật bệnh, quân dân kính ngưỡng, bất khả gia hại.
”策曰：“此乃妖人，能以妖术惑众，不可不除！	" Sách viết: "Thử nãi yêu nhân, năng dĩ yêu thuật hoặc chúng, bất khả bất trừ!
”夫人再三劝解。	" Phu nhân tái tam khuyến giải.
策曰：“母亲勿听外人妄言，儿自有区处。	Sách viết: "Mẫu thân vật thính ngoại nhân vọng ngôn, nhi tự hữu khu xử.
乃出唤狱吏取于吉来问。	Nãi xuất hoán ngục lại thủ vu cát lai vấn.
原来狱吏皆敬信于吉，吉在狱中时，尽去其枷锁；及策唤取，方带枷锁而出。	Nguyên lai ngục lại giai kính tín vu cát, cát tại ngục trung thời, tẫn khứ kì gia tỏa; cập sách hoán thủ, phương đái gia tỏa nhi xuất.
策访知大怒，痛责狱吏，仍将于吉械系下狱。	Sách phóng tri đại nộ, thống trách ngục lại, nhưng tương vu cát giới hệ hạ ngục.
张昭等数十人，连名作状，拜求孙策，乞保于神仙。	Trương chiêu đẳng sổ thập nhân, liên danh tác trạng, bái cầu tôn sách, khất bảo vu thần tiên.
策曰：“公等皆读书人，何不达理？	Sách viết: "Công đẳng giai độc thư nhân, hà bất đạt lí?
昔交州刺史张津，听信邪教，鼓瑟焚香，常以红帕裹头，自称可助出军之威，后竟为敌军所杀。	Tích giao châu thứ sử trương tân, thính tín tà giáo, cổ sắt phần hương, thường dĩ hồng mạt khỏa đầu, tự xưng khả trợ xuất quân chi uy, hậu cánh vi địch quân sở sát.
此等事甚无益，诸君自未悟耳。	Thử đẳng sự thậm vô ích, chư quân tự vị ngộ nhĩ.
吾欲杀于吉，正思禁邪觉迷也。	Ngô dục sát vu cát, chánh tư cấm tà giác mê dã.
”	Tôn Sách về

Paragraph 348
吕范曰：“某素知于道人能祈风祷雨。	Lữ phạm viết: "Mỗ tố tri vu đạo nhân năng kì phong đảo vũ.
方今天旱，何不令其祈雨以赎罪？	Phương kim thiên hạn, hà bất lệnh kì kì vũ dĩ thục tội?
”策曰：“吾且看此妖人若何。	" Sách viết: "Ngô thả khán thử yêu nhân nhược hà.
”遂命于狱中取出于吉，开其枷锁，令登坛求雨。	" Toại mệnh vu ngục trung thủ xuất vu cát, khai kì gia tỏa, lệnh đăng đàn cầu vũ.
吉领命，即沐浴更衣，取绳自缚于烈日之中。	Cát lĩnh mệnh, tức mộc dục canh y, thủ thằng tự phược vu liệt nhật chi trung.
百姓观者，填街塞巷。	Bách tính quan giả, điền nhai tắc hạng.
于吉谓众人曰：“吾求三尺甘霖，以救万民，然我终不免一死。	Vu cát vị chúng nhân viết: "Ngô cầu tam xích cam lâm, dĩ cứu vạn dân, nhiên ngã chung bất miễn nhất tử.
”众人曰：“若有灵验，主公必然敬服。	" Chúng nhân viết: "Nhược hữu linh nghiệm, chúa công tất nhiên kính phục.
”于吉曰：“气数至此，恐不能逃。	" Vu cát viết: "Khí sổ chí thử, khủng bất năng đào.
”少顷，孙策亲至坛中下令：“若午时无雨，即焚死于吉。	" Thiểu khoảnh, tôn sách thân chí đàn trung hạ lệnh: "Nhược ngọ thời vô vũ, tức phần tử vu cát.
”先令人堆积干柴伺候。	" Tiên lệnh nhân đôi tích can sài tý hậu.
将及午时，狂风骤起。	Tương cập ngọ thời, cuồng phong sậu khởi.
风过处，四下阴云渐合。	Phong quá xử, tứ hạ âm vân tiệm hợp.
策曰：“时已近午，空有阴云，而无甘雨，正是妖人！	Sách viết: "Thời dĩ cận ngọ, không hữu âm vân, nhi vô cam vũ, chánh thị yêu nhân!
”叱左右将于吉扛上柴堆，四下举火，焰随风起。	" Sất tả hữu tương vu cát giang thượng sài đôi, tứ hạ cử hỏa, diễm tùy phong khởi.
忽见黑烟一道，冲上空中，一声响喨，雷电齐发，大雨如注。顷刻之间，街市成河，溪涧皆满，足有三尺甘雨。	Hốt kiến hắc yên nhất đạo, trùng thượng không trung, nhất thanh hưởng lượng, thành hà, khê giản giai mãn, túc hữu tam xích cam vũ.
于吉仰卧于柴堆之上，大喝一声，云收雨住，复见太阳。	Vu cát ngưỡng ngọa vu sài đôi chi thượng, đại hát nhất thanh, vân thu vũ trụ, phục kiến thái dương.
于是众官及百姓，共将于吉扶下柴堆，解去绳索，再拜称谢。	Vu thị chúng quan cập bách tính, cộng tương vu cát phù hạ sài đôi, giải khứ thằng tác, tái bái xưng tạ.
孙策见官民俱罗拜于水中，不顾衣服，乃勃然大怒，叱曰：“晴雨乃天地之定数，妖人偶乘其便，你等何得如此惑乱！	Tôn sách kiến quan dân câu la bái vu thủy trung, bất cố y phục, nãi bột nhiên đại nộ, sất viết: "Tình vũ nãi thiên địa chi định sổ, yêu nhân ngẫu thừa kì tiện, nhĩ đẳng hà đắc như thử hoặc loạn!
”掣宝剑令左右速斩于吉。	" Xế bảo kiếm lệnh tả hữu tốc trảm vu cát.
众官力谏，策怒曰：“尔等皆欲从于吉造反耶！	Chúng quan lực gián, sách nộ viết: "Nhĩ đẳng giai dục tòng vu cát tạo phản da!
”众官乃不敢复言。	" Chúng quan nãi bất cảm phục ngôn.
策叱武士将于吉一刀斩头落地。	Sách sất võ sĩ tương vu cát nhất đao trảm đầu lạc địa.
只见一道青气，投东北去了。	Chỉ kiến nhất đạo thanh khí, đầu đông bắc khứ liễu.
策命将其尸号令于市，以正妖妄之罪。	Sách mệnh tương kì thi hiệu lệnh vu thị, dĩ chánh yêu vọng chi tội. được ba thước nước mưa ngọt.

Paragraph 349
是夜风雨交作，及晓，不见了于吉尸首。	Thị dạ phong vũ giao tác, cập hiểu, bất kiến liễu vu cát thi thủ.
守尸军士报知孙策。	Thủ thi quân sĩ báo tri tôn sách.
策怒，欲杀守尸军士。	Sách nộ, dục sát thủ thi quân sĩ.
忽见一人，从堂前徐步而来，视之，却是于吉。	Hốt kiến nhất nhân, tòng đường tiền từ bộ nhi lai, thị chi, khước thị vu cát.
策大怒，正欲拔剑斫之，忽然昏倒于地。	Sách đại nộ, hốt nhiên hôn đảo vu địa.
左右急救入卧内，半晌方苏。	Tả hữu cấp cứu nhập ngọa nội, bán thưởng phương tô.
吴太夫人来视疾，谓策曰：“吾儿屈杀神仙，故招此祸。	Ngô thái phu nhân lai thị tật, vị sách viết: "Ngô nhi khuất sát thần tiên, cố chiêu thử họa.
”策笑曰：“儿自幼随父出征，杀人如麻，何曾有为祸之理？	" Sách tiếu viết: "Nhi tự ấu tùy phụ xuất chinh, sát nhân như ma, hà tằng hữu vi họa chi lí?
今杀妖人，正绝大祸，安得反为我祸？	Kim sát yêu nhân, chánh tuyệt đại họa, an đắc phản vi ngã họa?
”夫人曰：“因汝不信，以致如此；今可作好事以禳之。	" Phu nhân viết: "Nhân nhữ bất tín, dĩ trí như thử; kim khả tác hảo sự dĩ nhương chi.
”策曰：“吾命在天，妖人决不能为祸。	" Sách viết: "Ngô mệnh tại thiên, yêu nhân quyết bất năng vi họa.
何必禳耶！	Hà tất nhương da!
”夫人料劝不信，乃自令左右暗修善事禳解。	" Phu nhân liêu khuyến bất tín, nãi tự lệnh tả hữu ám tu thiện sự nhương giải.
是夜二更，策卧于内宅，忽然阴风骤起，灯灭而复明。	Thị dạ nhị canh, sách ngọa vu nội trạch, hốt nhiên âm phong sậu khởi, đăng diệt nhi phục minh.
灯影之下，见于吉立于床前。	Đăng ảnh chi hạ, kiến vu cát lập vu sàng tiền.
策大喝曰：“吾平生誓诛妖妄，以靖天下！	Sách đại hát viết: "Ngô bình sinh thệ tru yêu vọng, dĩ tĩnh thiên hạ!
汝既为阴鬼，何敢近我！	Nhữ kí vi âm quỷ, hà cảm cận ngã!
”取床头剑掷之，忽然不见。	" Thủ sàng đầu kiếm trịch chi, hốt nhiên bất kiến.
吴太夫人闻之，转生忧闷。	Ngô thái phu nhân văn chi, chuyển sinh ưu muộn.
策乃扶病强行，以宽母心。	Sách nãi phù bệnh cường hành, dĩ khoan mẫu tâm.
母谓策曰：“圣人云：‘鬼神之为德，其盛矣乎！	Mẫu vị sách viết: "Thánh nhân vân: 'Quỷ Thần Chi Vi Đức, Kì Thịnh Hĩ Hồ!
吾已令人设醮于郡之玉清观内，汝可亲往拜祷，自然安妥。	'Hựu Vân: ngọc thanh quan nội, nhữ khả thân vãng bái đảo, tự nhiên an thỏa.
”	" quận, con nên thân hành đến lễ, tự nhiên sẽ khỏi bệnh.

Paragraph 350
策不敢违母命，只得勉强乘轿至玉清观。	Sách bất cảm vi mẫu mệnh, chỉ đắc miễn cường thừa kiệu chí ngọc thanh quan.
道士接入，请策焚香，策焚香而不谢。	Đạo sĩ tiếp nhập, thỉnh sách phần hương, sách phần hương nhi bất tạ.
忽香炉中烟起不散，结成一座华盖，上面端坐着于吉。	Hốt hương lô trung yên khởi bất tán, kết thành nhất tọa hoa cái, thượng diện đoan tọa trứ vu cát.
策怒，唾骂之；走离殿宇，又见于吉立于殿门首，怒目视策。	Sách nộ, thóa mạ chi; tẩu li điện vũ, hựu kiến vu cát lập vu điện môn thủ, nộ mục thị sách.
策顾左右曰：“汝等见妖鬼否？	Sách cố tả hữu viết: "Nhữ đẳng kiến yêu quỷ phủ?
”左右皆云未见。	" Tả hữu giai vân vị kiến.
策愈怒，拔佩剑望于吉掷去，一人中剑而倒。	Sách dũ nộ, bạt bội kiếm vọng vu cát trịch khứ, nhất nhân trung kiếm nhi đảo.
众视之，乃前日动手杀于吉之小卒，被剑斫入脑袋，七窍流血而死。	Chúng thị chi, nãi tiền nhật động thủ sát vu cát chi tiểu tốt, bị kiếm chước nhập não đại, thất khiếu lưu huyết nhi tử.
策命扛出葬之。	Sách mệnh giang xuất táng chi.
比及出观，又见于吉走入观门来。	Bỉ cập xuất quan, hựu kiến vu cát tẩu nhập quan môn lai.
策曰：“此观亦藏妖之所也！	Sách viết: "Thử quan diệc tàng yêu chi sở dã!
”遂坐于观前，命武士五百人拆毁之。	" Toại tọa vu quan tiền, mệnh võ sĩ ngũ bách nhân sách hủy chi.
武士方上屋揭瓦，却见于吉立于屋上，飞瓦掷地。	Võ sĩ phương thượng ốc yết ngõa, khước kiến vu cát lập vu ốc thượng, phi ngõa trịch địa.
策大怒，传令逐出本观道士，放火烧毁殿宇。	Sách đại nộ, truyền lệnh trục xuất bổn quan đạo sĩ, phóng hỏa thiêu hủy điện vũ.
火起处，又见于吉立于火光之中。	Hỏa khởi xử, hựu kiến vu cát lập vu hỏa quang chi trung.
策怒归府，又见于吉立于府门前。	Sách nộ quy phủ, hựu kiến vu cát lập vu phủ môn tiền.
策乃不入府，随点起三军，出城外下寨，传唤众将商议，欲起兵助袁绍夹攻曹操。	Sách nãi bất nhập phủ, tùy điểm khởi tam quân, xuất thành ngoại hạ trại, truyền hoán chúng tướng thương nghị, dục khởi binh trợ viên thiệu giáp công tào thao.
众将俱曰：“主公玉体违和，未可轻动。	Chúng tướng câu viết: "Chúa công ngọc thể vi hòa, vị khả khinh động.
且待平愈，出兵未迟。	Thả đãi bình dũ, xuất binh vị trì.
”是夜孙策宿于寨内，又见于吉披发而来。	" Thị dạ tôn sách túc vu trại nội, hựu kiến vu cát phi phát nhi lai.
策于帐中叱喝不绝。	Sách vu trướng trung sất hát bất tuyệt.
次日，吴太夫人传命，召策回府。	Thứ nhật, ngô thái phu nhân truyền mệnh, triệu sách hồi phủ.
策乃归见其母。	Sách nãi quy kiến kì mẫu.
夫人见策形容憔悴，泣曰：“儿失形矣！	Phu nhân kiến sách hình dung tiều tụy, khấp viết: "Nhi thất hình hĩ!
”策即引镜自照，果见形容十分瘦损，不觉失惊，顾左右曰：“吾奈何憔悴至此耶！	" Sách tức dẫn kính tự chiếu, quả kiến hình dung thập phân sấu tổn, bất giác thất kinh, cố tả hữu viết: "Ngô nại hà tiều tụy chí thử da!
”言未已，忽见于吉立于镜中。	" Ngôn vị dĩ, hốt kiến vu cát lập vu kính trung.
策拍镜大叫一声，金疮迸裂，昏绝于地。	Sách phách kính đại khiếu nhất thanh, kim sang bính liệt, hôn tuyệt vu địa.
夫人令扶入卧内。	Phu nhân lệnh phù nhập ngọa nội.
须臾苏醒，自叹曰：“吾不能复生矣！	Tu du tô tỉnh, tự thán viết: "Ngô bất năng phục sinh hĩ!
”	"

Paragraph 351
随召张昭等诸人，及弟孙权，至卧榻前，嘱付曰：“天下方乱，以吴越之众，三江之固，大可有为。	Tùy triệu trương chiêu đẳng chư nhân, cập đệ tôn quyền, chí ngọa tháp tiền, chúc phó viết: "Thiên hạ phương loạn, dĩ ngô việt chi chúng, tam giang chi cố, đại khả hữu vi.
子布等幸善相吾弟。	Tử bố đẳng hạnh thiện tương ngô đệ.
”乃取印绶与孙权曰：“若举江东之众，决机于两阵之间，与天下争衡，卿不如我；举贤任能，使各尽力以保江东，我不如卿。	" Nãi thủ ấn thụ dữ tôn quyền viết: "Nhược cử giang đông chi chúng, quyết cơ vu lưỡng trận chi gian, dữ thiên hạ tranh hành, khanh bất như ngã; cử hiền nhâm năng, sử các tẫn lực dĩ bảo giang đông, ngã bất như khanh.
卿宜念父兄创业之艰难，善自图之！	Khanh nghi niệm phụ huynh sáng nghiệp chi gian nan, thiện tự đồ chi!
”权大哭，拜受印绶。	" Quyền đại khốc, bái thụ ấn thụ.
策告母曰：“儿天年已尽，不能奉慈母。	Sách cáo mẫu viết: "Nhi thiên niên dĩ tẫn, bất năng phụng từ mẫu.
今将印绶付弟，望母朝夕训之。	Kim tương ấn thụ phó đệ, vọng mẫu triều tịch huấn chi.
父兄旧人，慎勿轻怠。	Phụ huynh cựu nhân, thận vật khinh đãi.
”母哭曰：“恐汝弟年幼，不能任大事，当复如何？	" Mẫu khốc viết: "Khủng nhữ đệ niên ấu, bất năng nhâm đại sự, đương phục như hà?
”策曰：“弟才胜儿十倍，足当大任。	" Sách viết: "Đệ tài thắng nhi thập bội, túc đương đại nhâm.
倘内事不决，可问张昭；外事不决，可问周瑜。	Thảng nội sự bất quyết, khả vấn trương chiêu; ngoại sự bất quyết, khả vấn chu du.
恨周瑜不在此，不得面嘱之也！	Hận chu du bất tại thử, bất đắc diện chúc chi dã!
”又唤诸弟嘱曰：“吾死之后，汝等并辅仲谋。	" Hựu hoán chư đệ chúc viết: "Ngô tử chi hậu, nhữ đẳng tịnh phụ trọng mưu.
宗族中敢有生异心者，众共诛之；骨肉为逆，不得入祖坟安葬。	Tông tộc trung cảm hữu sinh dị tâm giả, chúng cộng tru chi; cốt nhục vi nghịch, bất đắc nhập tổ phần an táng.
又唤妻乔夫人谓曰：“吾与汝不幸中途相分，汝须孝养尊姑。	" "Ngô dữ nhữ bất hạnh trung đồ tương phân, nhữ tu hiếu dưỡng tôn cô.
早晚汝妹入见，可嘱其转致周郎，尽心辅佐吾弟，休负我平日相知之雅。	Tảo vãn nhữ muội nhập kiến, khả chúc kì chuyển trí chu lang, tẫn tâm phụ tá ngô đệ, hưu phụ ngã bình nhật tương tri chi nhã.
”言讫，瞑目而逝。	" Ngôn cật, minh mục nhi thệ.
年止二十六岁。	Niên chỉ nhị thập lục tuế.
后人有诗赞曰：“独战东南地，人称小霸王。	Hậu nhân hữu thi tán viết: "Độc chiến đông nam địa, nhân xưng tiểu bá vương.
运筹如虎踞，决策似鹰扬。	Vận trù như hổ cứ, quyết sách tự ưng dương.
威镇三江靖，名闻四海香。	Uy trấn tam giang tĩnh, danh văn tứ hải hương.
临终遗大事，专意属周郎。	Lâm chung di đại sự, chuyên ý chúc chu lang.
”	Các em đều khóc, vâng lời dạy.

Paragraph 352
孙策既死，孙权哭倒于床前。	Tôn sách kí tử, tôn quyền khốc đảo vu sàng tiền.
张昭曰：“此非将军哭时也。	Trương chiêu viết: "Thử phi tướng quân khốc thời dã.
宜一面治丧事，一面理军国大事。	Nghi nhất diện trì tang sự, nhất diện lí quân quốc đại sự.
”权乃收泪。	" Quyền nãi thu lệ.
张昭令孙静理会丧事，请孙权出堂，受众文武谒贺。	Trương chiêu lệnh tôn tĩnh lí hội tang sự, thỉnh tôn quyền xuất đường, thụ chúng văn võ yết hạ.
孙权生得方颐大口，碧眼紫髯。	Tôn quyền sinh đắc phương di đại khẩu, bích nhãn tử nhiêm.
昔汉使刘琬入吴，见孙家诸昆仲，因语人曰：“吾遍观孙氏兄弟，虽各才气秀达，然皆禄祚不终。	Tích hán sử lưu uyển nhập ngô, kiến tôn gia chư côn trọng, nhân ngữ nhân viết: "Ngô biến quan tôn thị huynh đệ, tuy các tài khí tú đạt, nhiên giai lộc tộ bất chung.
惟仲谋形貌奇伟，骨格非常，乃大贵之表，又亨高寿，众皆不及也。	Duy trọng mưu hình mạo kì vĩ, cốt cách phi thường, nãi đại quý chi biểu, hựu hanh cao thọ, chúng giai bất cập dã.
”	"

Paragraph 353
且说当时孙权承孙策遗命，掌江东之事。	Thả thuyết đương thời tôn quyền thừa tôn sách di mệnh, chưởng giang đông chi sự.
经理未定，人报周瑜自巴丘提兵回吴。	Kinh lí vị định, nhân báo chu du tự ba khâu đề binh hồi ngô.
权曰：“公瑾已回，吾无忧矣。	Quyền viết: "Công cẩn dĩ hồi, ngô vô ưu hĩ.
”原来周瑜守御巴丘。	" Nguyên lai chu du thủ ngự ba khâu.
闻知孙策中箭被伤，因此回来问候；将至吴郡，闻策已亡，故星夜来奔丧。	Văn tri tôn sách trúng tiễn bị thương, nhân thử hồi lai vấn hậu; tương chí ngô quận, văn sách dĩ vong, cố tinh dạ lai bôn tang.
当下周瑜哭拜于孙策灵柩之前。	Đương hạ chu du khốc bái vu tôn sách linh cữu chi tiền.
吴太夫人出，以遗嘱之语告瑜，瑜拜伏于地曰：“敢不效犬马之力，继之以死！	Ngô thái phu nhân xuất, dĩ di chúc chi ngữ cáo du, du bái phục vu địa viết: "Cảm bất hiệu khuyển mã chi lực, kế chi dĩ tử!
”少顷，孙权入。	" Thiểu khoảnh, tôn quyền nhập.
周瑜拜见毕，权曰：“愿公无忘先兄遗命。	Chu du bái kiến tất, quyền viết: "Nguyện công vô vong tiên huynh di mệnh.
”瑜顿首曰：“愿以肝脑涂地，报知己之恩。	" Du đốn thủ viết: "Nguyện dĩ can não đồ địa, báo tri kỷ chi ân.
”权曰：“今承父兄之业，将何策以守之？	" Quyền viết: "Kim thừa phụ huynh chi nghiệp, tương hà sách dĩ thủ chi?
